id,date,asset,liability
8276,3/31/2001,33777,28191
8276,6/30/2001,34899,29283
8276,9/30/2001,35670,30032
8278,12/31/2001,23776,21264
8278,3/31/2001,25151,22678
8278,6/30/2001,25021,22526
8278,9/30/2001,24705,22119
8282,12/31/2001,106838,98369
8282,3/31/2001,100706,93058
8282,6/30/2001,104280,96408
8282,9/30/2001,107028,98703
8283,12/31/2001,48939,42304
8283,3/31/2001,44084,37507
8283,6/30/2001,44349,37804
8283,9/30/2001,50101,43484
8289,12/31/2001,23584,20471
8289,3/31/2001,20579,17535
8289,6/30/2001,20559,17426
8289,9/30/2001,20381,17179
829,12/31/2001,92054,84715
829,3/31/2001,92070,84783
829,6/30/2001,93685,86397
829,9/30/2001,95992,88670
8295,12/31/2001,109170,99321
8295,3/31/2001,108874,99367
8295,6/30/2001,107922,98106
8295,9/30/2001,109673,99968
8296,12/31/2001,137385,124743
8296,3/31/2001,131218,118681
8296,6/30/2001,132924,120246
8296,9/30/2001,136104,123156
8297,12/31/2001,102959,94405
8297,3/31/2001,98702,91857
8297,6/30/2001,103804,96778
8297,9/30/2001,104772,95931
8306,12/31/2001,41144,36458
8306,3/31/2001,41233,36414
8306,6/30/2001,40202,35357
8306,9/30/2001,41252,36305
8310,12/31/2001,124583,111528
8310,3/31/2001,110787,98285
8310,6/30/2001,111755,98790
8310,9/30/2001,114684,101834
8311,12/31/2001,69888,64470
8311,3/31/2001,64273,59205
8311,6/30/2001,67537,62549
8311,9/30/2001,71933,66665
8314,12/31/2001,66982,61415
8314,3/31/2001,63451,58014
8314,6/30/2001,64079,58488
8314,9/30/2001,64084,58217
8317,12/31/2001,64930,57828
8317,3/31/2001,54003,47025
8317,6/30/2001,56298,49289
8317,9/30/2001,57266,50060
8321,12/31/2001,11024,9902
8321,3/31/2001,11473,10435
8321,6/30/2001,11169,10097
8321,9/30/2001,11481,10381
8322,12/31/2001,81676,71922
8322,3/31/2001,79794,70314
8322,6/30/2001,80226,70945
8322,9/30/2001,78982,69488
8323,12/31/2001,12742,11251
8323,3/31/2001,12087,10664
8323,6/30/2001,11886,10427
8323,9/30/2001,12443,10969
8325,12/31/2001,88332,80656
8325,3/31/2001,86693,79005
8325,6/30/2001,84303,76626
8325,9/30/2001,85182,77418
8327,12/31/2001,723909,661993
8327,3/31/2001,661802,602987
8327,6/30/2001,712587,652392
8327,9/30/2001,706216,646059
8329,12/31/2001,59673,54062
8329,3/31/2001,55513,50068
8329,6/30/2001,54628,49054
8329,9/30/2001,59230,53766
8330,12/31/2001,28471,19308
8330,3/31/2001,25532,16680
8330,6/30/2001,27256,18195
8330,9/30/2001,26374,17203
8333,12/31/2001,27695,25337
8333,3/31/2001,25345,23075
8333,6/30/2001,26033,23706
8333,9/30/2001,26146,23747
8337,12/31/2001,43355,38981
8337,3/31/2001,45506,41658
8337,6/30/2001,44897,40921
8337,9/30/2001,44284,39998
8338,12/31/2001,13570,12285
8338,3/31/2001,14300,13015
8338,6/30/2001,13162,11843
8338,9/30/2001,13537,12204
8339,12/31/2001,22310,20359
8339,3/31/2001,21750,19832
8339,6/30/2001,21325,19399
8339,9/30/2001,21435,19467
8350,12/31/2001,72638,66447
8350,3/31/2001,71927,65759
8350,6/30/2001,73270,67183
8350,9/30/2001,73141,66726
8353,12/31/2001,14856,13642
8353,3/31/2001,12446,11224
8353,6/30/2001,12629,11361
8353,9/30/2001,13703,12392
8354,12/31/2001,147559,136433
8354,3/31/2001,140449,129995
8354,6/30/2001,140511,129887
8354,9/30/2001,145423,134396
8355,12/31/2001,37316,32385
8355,3/31/2001,35663,31061
8355,6/30/2001,35794,31091
8355,9/30/2001,35267,30339
836,12/31/2001,283425,255079
836,3/31/2001,286816,259131
836,6/30/2001,291398,263891
836,9/30/2001,287564,259149
8382,12/31/2001,36770,30925
8382,3/31/2001,37177,31507
8382,6/30/2001,35412,29670
8382,9/30/2001,36025,30219
8383,12/31/2001,57438,51474
8383,3/31/2001,53732,47700
8383,6/30/2001,55103,49039
8383,9/30/2001,54895,48666
8385,3/31/2001,36678,33024
8385,6/30/2001,36357,32599
8385,9/30/2001,36615,32538
8386,12/31/2001,33974,30167
8386,3/31/2001,33199,29444
8386,6/30/2001,33433,29505
8386,9/30/2001,33145,29259
8387,12/31/2001,56223,49195
8387,3/31/2001,51584,44950
8387,6/30/2001,51687,44889
8387,9/30/2001,53845,46992
8390,12/31/2001,31680,28669
8390,3/31/2001,26415,23266
8390,6/30/2001,28150,25018
8390,9/30/2001,29521,26362
8397,12/31/2001,31219,27940
8397,3/31/2001,29946,26694
8397,6/30/2001,30098,26780
8397,9/30/2001,30307,26951
8403,12/31/2001,54244,43847
8403,3/31/2001,52738,42283
8403,6/30/2001,52902,42447
8403,9/30/2001,53948,43151
8405,12/31/2001,493313,453727
8405,3/31/2001,483313,442373
8405,6/30/2001,488980,449292
8405,9/30/2001,493343,453225
8421,12/31/2001,169420,156360
8421,3/31/2001,150133,137721
8421,6/30/2001,152411,139725
8421,9/30/2001,163452,150601
8423,12/31/2001,522827,474039
8423,3/31/2001,506064,459645
8423,6/30/2001,517486,470355
8423,9/30/2001,528971,479757
8426,12/31/2001,246013,226214
8426,3/31/2001,229666,210666
8426,6/30/2001,249683,230573
8426,9/30/2001,246350,226265
8432,12/31/2001,202077,185955
8432,3/31/2001,203307,188138
8432,6/30/2001,201579,186104
8432,9/30/2001,202817,186560
8439,12/31/2001,82364,75961
8439,3/31/2001,85888,80571
8439,6/30/2001,84067,78411
8439,9/30/2001,85080,79384
844,12/31/2001,134369,125219
844,3/31/2001,115749,106778
844,6/30/2001,119338,110357
844,9/30/2001,120599,110993
845,12/31/2001,154785,138213
845,3/31/2001,143758,128182
845,6/30/2001,146371,130407
845,9/30/2001,151275,134561
8468,12/31/2001,967863,869016
8468,3/31/2001,960593,863472
8468,6/30/2001,930003,831176
8468,9/30/2001,947381,845761
847,12/31/2001,45158,39015
847,3/31/2001,45595,39435
847,6/30/2001,45457,39211
847,9/30/2001,46272,39876
8472,12/31/2001,145383,130281
8472,3/31/2001,129023,114083
8472,6/30/2001,134788,119754
8472,9/30/2001,141029,125752
8473,12/31/2001,1010000,929808
8473,3/31/2001,999352,922797
8473,6/30/2001,987092,909281
8473,9/30/2001,1010000,928779
848,12/31/2001,131160,117102
848,3/31/2001,126786,112905
848,6/30/2001,127322,113172
848,9/30/2001,125908,111528
8480,12/31/2001,99391,92069
8480,3/31/2001,84479,77935
8480,6/30/2001,89451,82917
8480,9/30/2001,95573,88204
8483,12/31/2001,77493,70783
8483,3/31/2001,75505,69572
8483,6/30/2001,73906,67734
8483,9/30/2001,77895,71245
8486,12/31/2001,204575,184431
8486,3/31/2001,184077,165296
8486,6/30/2001,196158,176810
8486,9/30/2001,195752,175219
8487,12/31/2001,63692,58824
8487,3/31/2001,57608,53089
8487,6/30/2001,61087,56601
8487,9/30/2001,58932,54137
849,12/31/2001,48800000,44700000
849,3/31/2001,46000000,42200000
849,6/30/2001,46600000,42800000
849,9/30/2001,47300000,43200000
8491,12/31/2001,51710,44741
8491,3/31/2001,49089,42268
8491,6/30/2001,49507,42718
8491,9/30/2001,52278,45230
8492,12/31/2001,23034,20721
8492,3/31/2001,22340,20182
8492,6/30/2001,23925,21721
8492,9/30/2001,23249,20908
8494,3/31/2001,76321,65080
8494,6/30/2001,76306,65157
8494,9/30/2001,79544,67960
8494,12/31/2001,81469,70227
8495,12/31/2001,31342,28841
8495,3/31/2001,24818,22580
8495,6/30/2001,25909,23620
8495,9/30/2001,27333,24953
8499,12/31/2001,38214,33868
8499,3/31/2001,37730,33609
8499,6/30/2001,37107,32899
8499,9/30/2001,36662,32363
85,12/31/2001,36917,34046
85,3/31/2001,42291,40217
85,6/30/2001,39768,37678
85,9/30/2001,36786,34681
850,12/31/2001,121088,101447
850,3/31/2001,116874,97796
850,6/30/2001,118454,99280
850,9/30/2001,117912,97872
8500,12/31/2001,58621,53391
8500,3/31/2001,54278,49321
8500,6/30/2001,55126,50079
8500,9/30/2001,54698,49399
8503,12/31/2001,46710,40246
8503,3/31/2001,43022,36972
8503,6/30/2001,43600,37427
8503,9/30/2001,44938,38482
8506,12/31/2001,90445,80529
8506,3/31/2001,85313,76011
8506,6/30/2001,86472,76935
8506,9/30/2001,85837,75585
8507,12/31/2001,33170,29186
8507,3/31/2001,33104,29314
8507,6/30/2001,32998,29161
8507,9/30/2001,31628,27590
851,12/31/2001,84004,74663
851,3/31/2001,83591,74999
851,6/30/2001,83148,74306
851,9/30/2001,81342,72101
8510,12/31/2001,51344,47442
8510,3/31/2001,45581,42033
8510,6/30/2001,48108,44527
8510,9/30/2001,49614,45821
8511,12/31/2001,89086,81389
8511,3/31/2001,86317,79259
8511,6/30/2001,83014,75722
8511,9/30/2001,85001,77530
8513,12/31/2001,21400,19253
8513,3/31/2001,18244,16219
8513,6/30/2001,19657,17612
8513,9/30/2001,21868,19746
8514,12/31/2001,36802,32936
8514,3/31/2001,36015,32205
8514,6/30/2001,35090,31299
8514,9/30/2001,35679,31672
8516,12/31/2001,32109,27996
8516,3/31/2001,30731,26601
8516,6/30/2001,31102,26915
8516,9/30/2001,30839,26551
8519,12/31/2001,26015,20754
8519,3/31/2001,26379,21236
8519,6/30/2001,27667,22471
8519,9/30/2001,26102,20711
852,12/31/2001,215998,201837
852,3/31/2001,200696,186692
852,6/30/2001,199811,185886
852,9/30/2001,206831,192168
8522,12/31/2001,48059,42445
8522,3/31/2001,48261,42535
8522,6/30/2001,49006,43366
8522,9/30/2001,46761,40841
8526,12/31/2001,104768,91341
8526,3/31/2001,107587,94622
8526,6/30/2001,103393,90224
8526,9/30/2001,105775,91932
8527,12/31/2001,375221,326787
8527,3/31/2001,358762,308047
8527,6/30/2001,353942,303768
8527,9/30/2001,366230,314820
8531,12/31/2001,83245,73325
8531,3/31/2001,80931,71426
8531,6/30/2001,81874,72234
8531,9/30/2001,85091,74737
8532,12/31/2001,58549,50452
8532,3/31/2001,55070,47212
8532,6/30/2001,55661,47666
8532,9/30/2001,57916,49543
8533,12/31/2001,64362,54964
8533,3/31/2001,58828,49597
8533,6/30/2001,61267,51834
8533,9/30/2001,62843,53109
8534,12/31/2001,221909,189227
8534,3/31/2001,217757,184879
8534,6/30/2001,221962,188149
8534,9/30/2001,220272,186783
8535,12/31/2001,21629,19587
8535,3/31/2001,19303,17406
8535,6/30/2001,20236,18252
8535,9/30/2001,20437,18362
8536,12/31/2001,55408,51742
8536,3/31/2001,51704,48003
8536,6/30/2001,51883,48202
8536,9/30/2001,55851,52088
8537,12/31/2001,214338,196829
8537,3/31/2001,202388,186009
8537,6/30/2001,205790,189169
8537,9/30/2001,209706,192269
8541,12/31/2001,61214,54894
8541,3/31/2001,59364,53063
8541,6/30/2001,61227,54433
8541,9/30/2001,61331,54512
8542,12/31/2001,50757,44323
8542,3/31/2001,46995,41009
8542,6/30/2001,47931,41758
8542,9/30/2001,50366,43868
8543,12/31/2001,20151,18065
8543,3/31/2001,17861,15874
8543,6/30/2001,18933,16921
8543,9/30/2001,19650,17533
8544,12/31/2001,127916,117650
8544,3/31/2001,116176,106011
8544,6/30/2001,123475,113113
8544,9/30/2001,125495,114621
8545,12/31/2001,49177,45076
8545,3/31/2001,41559,37620
8545,6/30/2001,44120,40241
8545,9/30/2001,46943,42836
8546,12/31/2001,52331,47368
8546,3/31/2001,46241,41907
8546,6/30/2001,47219,42780
8546,9/30/2001,50766,45988
855,12/31/2001,43091,38629
855,3/31/2001,41197,36465
855,6/30/2001,39528,34681
855,9/30/2001,39989,34893
8551,12/31/2001,42119,38080
8551,3/31/2001,41294,37154
8551,6/30/2001,41445,37000
8551,9/30/2001,41911,37420
8552,12/31/2001,222195,202782
8552,3/31/2001,240717,222107
8552,6/30/2001,233046,214451
8552,9/30/2001,226290,206953
8554,12/31/2001,66142,58162
8554,3/31/2001,67838,60086
8554,6/30/2001,70298,62634
8554,9/30/2001,70374,62424
8556,12/31/2001,44478,38639
8556,3/31/2001,42694,36863
8556,6/30/2001,44074,38462
8556,9/30/2001,44209,38442
8558,12/31/2001,32572,28135
8558,3/31/2001,33180,28915
8558,6/30/2001,32923,28560
8558,9/30/2001,32667,28209
8560,12/31/2001,52977,47557
8560,3/31/2001,57334,51963
8560,6/30/2001,56271,50926
8560,9/30/2001,55539,50018
8563,12/31/2001,18169,15168
8563,3/31/2001,16870,13869
8563,6/30/2001,17747,14747
8563,9/30/2001,17693,14693
8564,12/31/2001,84438,74473
8564,3/31/2001,76020,66394
8564,6/30/2001,79366,69631
8564,9/30/2001,82795,72537
8567,12/31/2001,58134,48872
8567,3/31/2001,57706,45870
8567,6/30/2001,56250,47243
8567,9/30/2001,57135,47894
8569,12/31/2001,27301,24606
8569,3/31/2001,26233,23664
8569,6/30/2001,26334,23779
8569,9/30/2001,26778,24150
8572,12/31/2001,40723,37958
8572,3/31/2001,41203,38443
8572,6/30/2001,40218,37400
8572,9/30/2001,39959,37210
8576,12/31/2001,132225,120469
8576,3/31/2001,124692,113824
8576,6/30/2001,126805,115867
8576,9/30/2001,126431,114790
8583,12/31/2001,66701,61391
8583,3/31/2001,57013,52171
8583,6/30/2001,57179,52195
8583,9/30/2001,64222,58957
8584,12/31/2001,29686,26678
8584,3/31/2001,28866,26442
8584,6/30/2001,28635,26186
8584,9/30/2001,29094,26562
8592,12/31/2001,21187,17768
8592,3/31/2001,19917,16401
8592,6/30/2001,19453,15883
8592,9/30/2001,20131,16729
8594,12/31/2001,34703,30763
8594,3/31/2001,30699,27008
8594,6/30/2001,32689,29004
8594,9/30/2001,33841,29976
8595,12/31/2001,49189,44691
8595,3/31/2001,40934,36857
8595,6/30/2001,40921,36703
8595,9/30/2001,44230,39852
8597,12/31/2001,29414,26116
8597,3/31/2001,27716,24519
8597,6/30/2001,27178,23886
8597,9/30/2001,27363,23932
8598,12/31/2001,71067,62405
8598,3/31/2001,67311,58489
8598,6/30/2001,66920,57890
8598,9/30/2001,68424,59216
86,12/31/2001,29740,26473
86,3/31/2001,32419,29085
86,6/30/2001,34633,31221
86,9/30/2001,30954,27413
860,12/31/2001,693098,625319
860,3/31/2001,688309,622892
860,6/30/2001,682469,615853
860,9/30/2001,682482,615133
8600,12/31/2001,32219,28591
8600,3/31/2001,29554,25789
8600,6/30/2001,31015,27411
8600,9/30/2001,31934,28271
8603,12/31/2001,28116,25322
8603,3/31/2001,27063,24080
8603,6/30/2001,25663,23054
8603,9/30/2001,26577,23849
8604,12/31/2001,24432,21348
8604,3/31/2001,23015,19831
8604,6/30/2001,22966,19947
8604,9/30/2001,22116,19045
861,12/31/2001,140004,123946
861,3/31/2001,135792,120083
861,6/30/2001,134560,118933
861,9/30/2001,137830,121247
862,12/31/2001,77240,67277
862,3/31/2001,65632,55654
862,6/30/2001,67384,57169
862,9/30/2001,70858,60304
8632,12/31/2001,27488,25457
8632,3/31/2001,26469,24381
8632,6/30/2001,25656,23534
8632,9/30/2001,26497,24330
8637,12/31/2001,90826,82263
8637,3/31/2001,87244,79113
8637,6/30/2001,87505,79228
8637,9/30/2001,88097,79483
8639,12/31/2001,58123,45794
8639,3/31/2001,56763,44773
8639,6/30/2001,56348,44092
8639,9/30/2001,56919,44518
8640,12/31/2001,36385,31725
8640,3/31/2001,33839,29280
8640,6/30/2001,34350,29719
8640,9/30/2001,34184,29428
8642,12/31/2001,45116,41037
8642,3/31/2001,42558,38429
8642,6/30/2001,41296,36983
8642,9/30/2001,42473,38440
8647,12/31/2001,49958,45614
8647,3/31/2001,45462,41523
8647,6/30/2001,45448,41372
8647,9/30/2001,47272,43016
866,3/31/2001,80262,73685
8660,12/31/2001,351023,320049
8660,3/31/2001,322677,290830
8660,6/30/2001,333221,301454
8660,9/30/2001,345304,312692
8661,12/31/2001,36153,33117
8661,3/31/2001,37097,34143
8661,6/30/2001,35955,32932
8661,9/30/2001,35209,32082
8663,12/31/2001,751525,659527
8663,3/31/2001,736689,641961
8663,6/30/2001,747505,652812
8663,9/30/2001,744205,650540
8665,12/31/2001,118425,108952
8665,3/31/2001,117900,107592
8665,6/30/2001,117985,108798
8665,9/30/2001,118039,108349
8668,12/31/2001,258467,238182
8668,3/31/2001,246384,227266
8668,6/30/2001,246287,226481
8668,9/30/2001,256533,236140
867,12/31/2001,102000000,93700000
867,3/31/2001,100000000,91700000
867,6/30/2001,98100000,89700000
867,9/30/2001,99300000,90600000
8672,12/31/2001,26679,23997
8672,3/31/2001,24246,21572
8672,6/30/2001,24058,21358
8672,9/30/2001,25872,23139
8675,12/31/2001,216797,197965
8675,3/31/2001,197282,179282
8675,6/30/2001,198470,180289
8675,9/30/2001,203003,184121
8681,12/31/2001,19697,16319
8681,3/31/2001,16558,13154
8681,6/30/2001,16013,12621
8681,9/30/2001,17807,14345
8693,12/31/2001,53038,49023
8693,3/31/2001,50017,46286
8693,6/30/2001,50553,46801
8693,9/30/2001,52215,48340
8694,12/31/2001,26361,21724
8694,3/31/2001,25200,20412
8694,6/30/2001,25887,21013
8694,9/30/2001,25229,20221
8695,12/31/2001,87748,78946
8695,3/31/2001,73505,65212
8695,6/30/2001,77927,69444
8695,9/30/2001,81641,73090
8698,12/31/2001,216397,200060
8698,3/31/2001,201085,185859
8698,6/30/2001,202174,186655
8698,9/30/2001,207741,191505
8700,12/31/2001,24922,20919
8700,3/31/2001,20783,16841
8700,6/30/2001,22829,18843
8700,9/30/2001,23262,19238
8709,12/31/2001,70357,64556
8709,3/31/2001,61819,56600
8709,6/30/2001,64266,58859
8709,9/30/2001,67332,61581
8714,12/31/2001,42905,37542
8714,3/31/2001,45041,39889
8714,6/30/2001,44687,39486
8714,9/30/2001,44143,38878
8717,12/31/2001,37676,34712
8717,3/31/2001,36769,33796
8717,6/30/2001,35888,32803
8717,9/30/2001,35842,32624
8718,12/31/2001,45139,41526
8718,3/31/2001,38775,35644
8718,6/30/2001,40649,37324
8718,9/30/2001,40851,37304
872,12/31/2001,142795,126219
872,3/31/2001,132381,116268
872,6/30/2001,136881,120420
872,9/30/2001,138421,121609
8724,12/31/2001,31060,28676
8724,3/31/2001,29442,27086
8724,6/30/2001,29009,26641
8724,9/30/2001,30644,28165
8725,3/31/2001,20785,18703
8725,12/31/2001,26754,24245
8725,6/30/2001,20624,17982
8725,9/30/2001,24421,21853
8726,12/31/2001,47488,43553
8726,3/31/2001,46808,42799
8726,6/30/2001,46632,42691
8726,9/30/2001,45207,41022
8727,12/31/2001,61315,55323
8727,3/31/2001,54151,48293
8727,6/30/2001,57771,51823
8727,9/30/2001,59398,53244
8728,12/31/2001,1060000,969518
8728,3/31/2001,477948,443766
8728,6/30/2001,477445,443528
8728,9/30/2001,470029,436023
873,12/31/2001,3960000,3340000
873,9/30/2001,3750000,3160000
873,3/31/2001,3350000,2800000
873,6/30/2001,3680000,3110000
8730,12/31/2001,29832,25969
8730,3/31/2001,30003,26171
8730,6/30/2001,30407,26472
8730,9/30/2001,29309,25244
8731,12/31/2001,215134,197152
8731,3/31/2001,209727,192159
8731,6/30/2001,211598,193891
8731,9/30/2001,211051,192104
8735,12/31/2001,69455,60376
8735,3/31/2001,66318,56976
8735,6/30/2001,65800,56726
8735,9/30/2001,65766,56617
8736,3/31/2001,118519,110395
8736,6/30/2001,119335,110767
8736,9/30/2001,118009,109346
8738,12/31/2001,216476,192915
8738,3/31/2001,206457,183534
8738,6/30/2001,205606,182588
8738,9/30/2001,204468,180551
8745,12/31/2001,243165,223102
8745,3/31/2001,225565,206746
8745,6/30/2001,237610,218543
8745,9/30/2001,239955,220165
8751,12/31/2001,102970,94535
8751,3/31/2001,92443,84309
8751,6/30/2001,95115,86893
8751,9/30/2001,103650,95042
8752,12/31/2001,64068,58600
8752,3/31/2001,63376,57813
8752,6/30/2001,61302,56174
8752,9/30/2001,61021,55727
8754,12/31/2001,23348,20158
8754,3/31/2001,22095,18878
8754,6/30/2001,21756,18563
8754,9/30/2001,21982,18726
8756,12/31/2001,36825,32715
8756,3/31/2001,34443,30323
8756,6/30/2001,35585,31340
8756,9/30/2001,35210,30754
8758,12/31/2001,29999,26137
8758,3/31/2001,32434,28783
8758,6/30/2001,30434,26700
8758,9/30/2001,31976,28151
876,12/31/2001,72805,62961
876,3/31/2001,68167,58196
876,6/30/2001,67777,58199
876,9/30/2001,69986,60050
8760,12/31/2001,52808,47756
8760,3/31/2001,47090,42306
8760,6/30/2001,48181,43323
8760,9/30/2001,50273,45244
8761,12/31/2001,77726,71395
8761,3/31/2001,69266,62149
8761,6/30/2001,70615,63675
8761,9/30/2001,72724,66366
8762,12/31/2001,47340,38959
8762,3/31/2001,45200,36773
8762,6/30/2001,45727,37203
8762,9/30/2001,46494,37830
877,12/31/2001,149832,138186
877,3/31/2001,145267,133926
877,6/30/2001,150222,138534
877,9/30/2001,150871,138754
8770,12/31/2001,15917,14723
8770,3/31/2001,13965,12771
8770,6/30/2001,13788,12567
8770,9/30/2001,14324,13088
8772,12/31/2001,157251,139889
8772,3/31/2001,141324,124724
8772,6/30/2001,145848,129031
8772,9/30/2001,147811,130283
8774,12/31/2001,242229,221712
8774,3/31/2001,223010,203950
8774,6/30/2001,223206,203727
8774,9/30/2001,243070,222373
8775,12/31/2001,108249,97427
8775,3/31/2001,103741,93028
8775,6/30/2001,103462,92750
8775,9/30/2001,106330,95317
8778,12/31/2001,1880000,1710000
8778,3/31/2001,1660000,1500000
8778,6/30/2001,1670000,1510000
8778,9/30/2001,1680000,1510000
878,12/31/2001,418557,373340
878,3/31/2001,396326,352703
878,6/30/2001,411800,368604
878,9/30/2001,416342,370156
8784,12/31/2001,51813,46763
8784,6/30/2001,48573,43552
8784,9/30/2001,49708,44649
8784,3/31/2001,45279,44603
8785,12/31/2001,149507,138619
8785,3/31/2001,122374,111388
8785,6/30/2001,131951,120860
8785,9/30/2001,138855,127289
879,12/31/2001,77783,68403
879,3/31/2001,72550,63131
879,6/30/2001,73519,64104
879,9/30/2001,75484,65690
8791,12/31/2001,47412,43538
8791,3/31/2001,47842,43840
8791,6/30/2001,48866,44905
8791,9/30/2001,47402,43371
8796,12/31/2001,83144,75742
8796,3/31/2001,77662,70125
8796,6/30/2001,80698,73131
8796,9/30/2001,82896,74985
8798,12/31/2001,198975,182852
8798,3/31/2001,192758,177974
8798,6/30/2001,196775,181594
8798,9/30/2001,200728,184868
8799,12/31/2001,44935,40094
8799,3/31/2001,40293,35425
8799,6/30/2001,39577,34630
8799,9/30/2001,40759,35905
88,12/31/2001,43696,40107
88,3/31/2001,44347,39286
88,6/30/2001,43245,38318
88,9/30/2001,44249,39202
8800,12/31/2001,112729,102427
8800,3/31/2001,105797,95873
8800,6/30/2001,106694,96732
8800,9/30/2001,113906,103545
8801,12/31/2001,207969,193214
8801,3/31/2001,198176,184360
8801,6/30/2001,196822,182339
8801,9/30/2001,206761,191850
8804,12/31/2001,55500,50130
8804,3/31/2001,49795,44581
8804,6/30/2001,51290,45978
8804,9/30/2001,52359,46738
8807,12/31/2001,180346,157952
8807,3/31/2001,182188,160150
8807,6/30/2001,176431,153973
8807,9/30/2001,174370,151100
8810,12/31/2001,197223,181074
8810,3/31/2001,170173,154889
8810,6/30/2001,179674,164087
8810,9/30/2001,192835,176937
8811,12/31/2001,166146,151984
8811,3/31/2001,147182,133984
8811,6/30/2001,154595,141144
8811,9/30/2001,163316,149270
8813,12/31/2001,118427,107617
8813,6/30/2001,114177,103594
8813,9/30/2001,116950,106261
8813,3/31/2001,110470,100185
8816,12/31/2001,223004,197373
8816,3/31/2001,212973,188265
8816,6/30/2001,211241,186028
8816,9/30/2001,218773,192521
8821,12/31/2001,55030,50578
8821,3/31/2001,48599,44394
8821,6/30/2001,50304,45931
8821,9/30/2001,52219,47580
8822,12/31/2001,27395,24327
8822,3/31/2001,23561,20636
8822,6/30/2001,24319,21316
8822,9/30/2001,24978,21862
8824,12/31/2001,83476,73854
8824,3/31/2001,78647,69378
8824,6/30/2001,78509,69175
8824,9/30/2001,79832,70239
8827,12/31/2001,67808,54519
8827,3/31/2001,65529,52063
8827,6/30/2001,65579,52404
8827,9/30/2001,65314,51723
8829,12/31/2001,13521,10833
8829,3/31/2001,11828,9180
8829,6/30/2001,11975,9286
8829,9/30/2001,12726,9961
8831,12/31/2001,82317,72286
8831,3/31/2001,76313,66669
8831,6/30/2001,77501,67839
8831,9/30/2001,78977,68826
8832,12/31/2001,365480,334178
8832,3/31/2001,334729,305362
8832,6/30/2001,334360,304412
8832,9/30/2001,349798,318476
8833,12/31/2001,20043,18661
8833,3/31/2001,17135,15753
8833,6/30/2001,17186,15775
8833,9/30/2001,18445,17105
884,12/31/2001,36289,30067
884,3/31/2001,33334,27307
884,6/30/2001,34836,28866
884,9/30/2001,35333,29275
8840,12/31/2001,19138,17249
8840,3/31/2001,17401,15528
8840,6/30/2001,16574,14719
8840,9/30/2001,18206,16288
8841,12/31/2001,46152,39395
8841,3/31/2001,40359,34071
8841,6/30/2001,42630,36292
8841,9/30/2001,43768,37318
8842,12/31/2001,52996,49214
8842,3/31/2001,49821,46147
8842,6/30/2001,50858,47160
8842,9/30/2001,54732,50989
8843,12/31/2001,166264,152411
8843,3/31/2001,149144,135943
8843,6/30/2001,154051,140421
8843,9/30/2001,156156,141847
8845,12/31/2001,37877,33698
8845,3/31/2001,35186,31297
8845,6/30/2001,34410,30424
8845,9/30/2001,35039,30891
8847,12/31/2001,24094,21074
8847,3/31/2001,22551,19589
8847,6/30/2001,22191,19154
8847,9/30/2001,22695,19526
8848,12/31/2001,33012,30728
8848,3/31/2001,29234,27084
8848,6/30/2001,33920,31725
8848,9/30/2001,31448,29189
8850,12/31/2001,159020,147177
8850,3/31/2001,152445,141840
8850,6/30/2001,155250,144635
8850,9/30/2001,161961,150640
8851,12/31/2001,27600,25921
8851,3/31/2001,23858,22232
8851,6/30/2001,23197,21552
8851,9/30/2001,26302,24620
8852,12/31/2001,64416,59084
8852,3/31/2001,57452,52857
8852,6/30/2001,58647,53884
8852,9/30/2001,61642,56406
8853,12/31/2001,82341,71288
8853,3/31/2001,75739,65172
8853,6/30/2001,80125,69317
8853,9/30/2001,77227,66221
8854,12/31/2001,83754,76102
8854,3/31/2001,87320,79864
8854,6/30/2001,86121,78426
8854,9/30/2001,81935,73838
8855,12/31/2001,47584,41178
8855,3/31/2001,46677,40546
8855,6/30/2001,50065,43952
8855,9/30/2001,49271,43061
8857,12/31/2001,15708,12755
8857,3/31/2001,14975,12048
8857,6/30/2001,14902,11977
8857,9/30/2001,15560,12559
8858,12/31/2001,27585,24585
8858,3/31/2001,23650,20855
8858,6/30/2001,23969,21069
8858,9/30/2001,24825,21808
8861,3/31/2001,94255,86577
8863,12/31/2001,63440,58964
8863,3/31/2001,55789,51871
8863,6/30/2001,57215,53097
8863,9/30/2001,61007,56667
8864,12/31/2001,27083,23083
8864,3/31/2001,24865,21071
8864,6/30/2001,25480,21637
8864,9/30/2001,25852,21858
8865,12/31/2001,41698,38584
8865,3/31/2001,35175,32284
8865,6/30/2001,37010,34093
8865,9/30/2001,39192,36179
8866,12/31/2001,414555,374723
8866,9/30/2001,387479,349120
8866,3/31/2001,383372,347090
8866,6/30/2001,394301,356927
8867,12/31/2001,42365,39083
8867,3/31/2001,39711,36608
8867,6/30/2001,40722,37485
8867,9/30/2001,40625,37296
8868,12/31/2001,208264,193460
8868,3/31/2001,164497,152250
8868,6/30/2001,173240,160370
8868,9/30/2001,191465,177614
8870,12/31/2001,267224,247490
8870,3/31/2001,243590,224206
8870,6/30/2001,252869,232992
8870,9/30/2001,264353,243620
8871,12/31/2001,101269,88779
8871,3/31/2001,86945,75210
8871,6/30/2001,108356,96365
8871,9/30/2001,98163,85885
8878,12/31/2001,457413,417400
8878,3/31/2001,454725,415337
8878,6/30/2001,451949,411484
